,Datetime,Tweet Id,Text,Username,Month
271,2020-10-22 21:46:07+00:00,1319394631046565889,"NEW YORK:

Do you want to vote Trump out of office, support a Biden-Harris ticket, &amp; still send a message that the Democratic Party needs to do better &amp; step up for working families?

Well, in NY you can do all three at once.

Vote Biden-Harris on the @WorkingFamilies Party line. https://t.co/haKqIVMkP5",AOC,10
272,2020-10-22 20:48:42+00:00,1319380179085676544,Sometimes it really be the people closest to you 😭 https://t.co/yM7JrfMetR,AOC,10
273,2020-10-21 23:19:03+00:00,1319055627025526785,@Corpse_Husband 👋🏽,AOC,10
274,2020-10-21 18:33:37+00:00,1318983795719233536,@mehdirhasan No :( I get emails that I’ve received them but when I pull up my inbox they aren’t there,AOC,10
275,2020-10-21 18:14:23+00:00,1318978958688387072,@AyannaPressley Say the word and I’ll set you up 👾,AOC,10
276,2020-10-21 17:53:21+00:00,1318973662524035072,"This is niche but sorry to anyone who has DMd me, my Twitter DMs have been broken for a month so if I haven’t gotten back to you that’s why 😬",AOC,10
277,2020-10-21 04:33:01+00:00,1318772252792508416,"Thank you so much for joining, Myth! I’m so excited this is your first time voting!

I had a blast. Thanks @IlhanMN, @pokimanelol, @hasanthehun, @DisguisedToast, @mxmtoon, @Jack_Septic_Eye, @Hbomberguy, @DrLupo, @Valkyrae, @Gusbuckets, @Corpse_Husband, @MoistCr1TiKaL &amp; @israhirsi https://t.co/L02lZwWpjz",AOC,10
278,2020-10-21 00:44:25+00:00,1318714726491279361,Here we goooo https://t.co/nZap5fuerN,AOC,10
279,2020-10-20 20:48:19+00:00,1318655307791347717,(9pm EST!),AOC,10
280,2020-10-20 20:46:34+00:00,1318654866454175745,"Join me, @pokimanelol, @hasanthehun, &amp; more on Twitch TONIGHT as we help folks make a voting plan at https://t.co/TskRLfhCt3 and officially declare orange sus on Among Us 🍊

Tune in 9pm tonight at https://t.co/nZap5fuerN https://t.co/HeKMeDDjXf",AOC,10
281,2020-10-20 18:54:06+00:00,1318626566344216582,"@KamalaHarris Happy, happy birthday @KamalaHarris! 🎂",AOC,10
282,2020-10-20 02:36:40+00:00,1318380585853870082,"Don’t worry everyone - I haven’t streamed yet! Spent tonight setting up accounts, mods, streaming &amp; run throughs. Hoping to go live tomorrow night🤞🏽",AOC,10
283,2020-10-20 02:33:52+00:00,1318379880648740866,"Not me, Among Us 😉 https://t.co/tQfeJcz1xA",AOC,10
284,2020-10-19 22:24:53+00:00,1318317220871757826,@IlhanMN Ohhh it’s ON sis!,AOC,10
285,2020-10-19 21:27:16+00:00,1318302721179553793,"Is the plan to withdraw Barrett’s nomination?

Because if not, I’ve got the world’s tiniest violin at the ready 🎻 https://t.co/20cSwh6qM3",AOC,10
286,2020-10-19 20:50:14+00:00,1318293402870493185,Getting set up! https://t.co/7WswCzWaWZ,AOC,10
287,2020-10-19 20:10:10+00:00,1318283320082518023,@pokimanelol Let’s do it! I’ll set up and account and get some streaming equipment today,AOC,10
288,2020-10-19 20:00:23+00:00,1318280857212301314,"@hasanthehun Just DMd you. This sounds fun, let’s do it",AOC,10
289,2020-10-19 19:48:22+00:00,1318277832401997830,Who would you want to watch in a game together? ⬇️,AOC,10
290,2020-10-19 19:44:18+00:00,1318276809977434112,Anyone want to play Among Us with me on Twitch to get out the vote? (I’ve never played but it looks like a lot of fun),AOC,10
291,2020-10-19 18:49:19+00:00,1318262971945127942,@nickieenick1 You did! Thank you 🤗,AOC,10
292,2020-10-19 17:40:55+00:00,1318245759129669634,"@AlxThomp @allymutnick @MaxRose4NY Ah yes, the classic limousine liberal trope of not wanting 12 year olds to be targeted to complete military recruitment forms on video game platforms",AOC,10
293,2020-10-14 23:11:11+00:00,1316516934247219201,@BLeeForCongress Thank you @BLeeForCongress! 💕,AOC,10
294,2020-10-14 01:43:59+00:00,1316192998552743936,@CoriBush Thank you sis! Can’t wait to see you sworn in 💞,AOC,10
295,2020-10-13 15:24:30+00:00,1316037100026896384,(📸 IG: Gabriel.himself),AOC,10
296,2020-10-13 15:23:21+00:00,1316036813375631361,"Thank you everyone for the birthday wishes!

I am so deeply grateful for the support, love, friendships, and communities we’ve made together.

Here’s to another year of making a better world. 🎂

&amp; Let’s keep masking up so we can go back to hugs &amp; smooshing faces- love you all! https://t.co/cHlXlQun5k",AOC,10
297,2020-10-13 14:50:34+00:00,1316028561145450497,@ThatRabbiCohen Thank you Rabbi Cohen!,AOC,10
298,2020-10-13 14:46:18+00:00,1316027488967950336,@RashidaTlaib Thank you sis! 💞,AOC,10
299,2020-10-13 14:45:25+00:00,1316027264664924163,@SeeMiaRoll Thank you (and Zini) so much!,AOC,10
300,2020-10-12 23:08:12+00:00,1315791408410882049,"When politicians use faith as an excuse to pass and uphold laws that seize control of people’s bodies but not guarantee them healthcare, feed the poor, shelter the homeless, or welcome the stranger, you have to wonder if it’s really about faith at all.",AOC,10
301,2020-10-08 18:13:25+00:00,1314267672834605060,Maybe we should be. https://t.co/AC5491EW56,AOC,10
302,2020-10-08 16:05:33+00:00,1314235491097686016,Genuine question for the media / law enforcement: why are you calling these armed neo-nazi groups breaking the law “militias” instead of “gangs” or “domestic terrorist groups?”,AOC,10
303,2020-10-08 13:30:31+00:00,1314196478462701568,"Journalists:“How do you feel about the Green New Deal” is not a climate change question.

Try: “What is your plan to bring down emissions?” so voters actually understand if a candidate even *has* a plan for the worst impending crisis of our time, and can share what it is.",AOC,10
304,2020-10-08 13:28:20+00:00,1314195928476196865,"I still can’t get over how bad the climate change section of the debate was last night.

This is the consequence of no climate questions in debates for years.

The questions were childish, no follow-up questions for basic information, &amp; there was almost no talk of solutions.",AOC,10
305,2020-10-08 04:14:29+00:00,1314056546842816512,"Just to be clear: there is nothing “pro-life” about denying people comprehensive sexual education, making birth control harder to access, forcing others to give birth against their will, and stripping them of healthcare and food assistance afterwards.",AOC,10
306,2020-10-08 02:56:02+00:00,1314036806233583616,"So what IS the Green New Deal, anyway? https://t.co/hqjMSpgxDg",AOC,10
307,2020-10-08 02:29:48+00:00,1314030202427781121,"For the record @Mike_Pence, it’s Congresswoman Ocasio-Cortez to you.",AOC,10
308,2020-10-08 02:18:09+00:00,1314027269350981634,"Pence demanding that Harris answer *his* own personal questions when he won’t even answer the moderator’s is gross, and exemplary of the gender dynamics so many women have to deal with at work.",AOC,10
309,2020-10-08 02:06:46+00:00,1314024405333405700,Why is it that Mike Pence doesn’t seem to have to answer any of the questions asked of him in this debate?,AOC,10
310,2020-10-08 01:48:04+00:00,1314019700549001218,"The Green New Deal is and has been lied about nonstop, and yet is STILL popular.

It’s a massive job-creation and infrastructure plan to decarbonize &amp; increase quality of work and life.

It’s okay to call the GOP out on those lies just as we call them out on all their other lies.",AOC,10
311,2020-10-08 01:43:07+00:00,1314018453192409102,"Fracking is bad, actually",AOC,10
312,2020-10-07 19:09:05+00:00,1313919292308705280,@mattyglesias https://t.co/H1XpXqHT9j read the article https://t.co/cElp0SFZvS,AOC,10
313,2020-10-07 18:39:46+00:00,1313911916880957440,Article cited is here: https://t.co/H1XpXqHT9j,AOC,10
314,2020-10-07 18:38:27+00:00,1313911581802102785,"Today in my IG story:

How the Black Panthers’ People’s Free Food Program led to Free &amp; Reduced School meal policies nationwide (and inspired #TeamAOC’s COVID food relief operation in 2020) 🥗 https://t.co/tfjNq3kiZ8",AOC,10
315,2020-10-07 17:48:43+00:00,1313899066787532800,@brennansuen Congratulations. Proud of you and your grandmother!,AOC,10
316,2020-10-07 17:48:01+00:00,1313898890568052736,What a beautiful story. https://t.co/7VHOdiJxkQ,AOC,10
317,2020-10-07 02:10:12+00:00,1313662883348262914,"For all the partisans who think PR statehood automatically = 2 Dem seats: think again.

Puerto Rican politics is incredibly complicated bc it isn’t on a Dem-GOP spectrum like the US.

It’s colonized. The sole DC Rep caucuses w/ GOP. We need decolonization, not status imposition🇵🇷 https://t.co/8XHcdxEbLT",AOC,10
318,2020-10-07 01:45:42+00:00,1313656718040104961,@epicciuto Huda Demi Matte in Game Changer 😉,AOC,10
319,2020-10-06 19:39:10+00:00,1313564476390637568,"What an anti-everybody agenda looks like:

The President &amp; GOP are walking away from getting ANY COVID stimulus relief done, effectively endangering millions, after *they* themselves got COVID &amp; enjoyed free socialized healthcare, so they can push through an anti-ACA SCOTUS pick. https://t.co/zIidL1d6Rr",AOC,10
320,2020-10-06 17:47:49+00:00,1313536453645864960,".@TulsiGabbard - You, along with everyone else who amplified this fraudulent story, owe Rep. Omar a public apology. https://t.co/20FHctFFFs",AOC,10
321,2020-10-05 02:03:10+00:00,1312936336198897665,I just want everyone in this country to have the same healthcare I receive as a member of Congress.,AOC,10
322,2020-10-03 17:30:13+00:00,1312444862046691328,"That’s if the GOP can even sustain a quorum.

If not, Dems can call roll and potentially delay proceedings - and we should.

We shouldn’t give McConnell an inch. Every minute matters. https://t.co/ROAE6OOv7e",AOC,10
323,2020-10-03 01:59:54+00:00,1312210740669898753,So... you mean to tell us you could‘ve done this the whole time? https://t.co/7OmgEYjWnI,AOC,10
324,2020-10-03 01:34:00+00:00,1312204218996940801,"@SenSchumer Thank you, @SenSchumer.",AOC,10
325,2020-10-03 01:19:29+00:00,1312200569424023552,@MaxRose4NY Ugggh you beat me to this idea! 🤣,AOC,10
326,2020-10-02 23:10:03+00:00,1312167995712565248,"There’s no questionnaire about symptoms, no requirement to report to the House physician if we are experiencing symptoms, no temperature check upon arrival to DC, nothing.

Then we all get on planes and travel back to our communities, often twice a week. It’s dangerous.",AOC,10
327,2020-10-02 23:05:15+00:00,1312166784787603456,"400-500+ members of Congress regularly travel from every corner of the country to DC &amp; back.

Each time we convene carries with it the potential of a superspreader event.

It’s absolutely unacceptable that there is no regular temp-taking, testing, or contact tracing protocol. https://t.co/kMdujmNGmJ",AOC,10
328,2020-10-02 02:12:20+00:00,1311851478773100545,@SeanCasten 🤣,AOC,10
329,2020-10-02 00:51:42+00:00,1311831189326630914,https://t.co/FWIfALdsw0,AOC,10
330,2020-10-02 00:51:02+00:00,1311831021835505666,How do you lie about the POPE https://t.co/jh0WMOUG8Y,AOC,10
331,2020-10-01 18:50:15+00:00,1311740224280633349,"I must say, Ted Cruz making poorly executed memes while riding in the quiet car of the White Supremacist Express is pretty on brand for both him and 2020 https://t.co/cqWKxHFKs9",AOC,10
332,2020-10-01 01:27:13+00:00,1311477736314208261,Palantir needs to be investigated. https://t.co/98KTrIVNV5,AOC,10
333,2020-09-30 23:31:34+00:00,1311448635830423552,"Love the @NewYorker, but @ewarren and I don’t cross picket lines. https://t.co/5vLQQjOlFF",AOC,9
334,2020-09-30 15:12:40+00:00,1311323079629574144,"Listen to @AyannaPressley.

The President is many awful things, but when people use diagnoses &amp; treatments such as ADHD as insults, they aren’t insulting 45 as much as they hurt the millions living with these conditions - many of whom you likely know, but may not be aware of. ⬇️ https://t.co/wqEfBrztxy",AOC,9
335,2020-09-30 02:57:01+00:00,1311137948927234049,"Donald Trump is a white supremacist.

People have been warning about this for a long time.

They were ridiculed, called hyperbolic &amp; radical - not bc they were wrong, but bc others couldn’t accept that our country elected a supremacist as President.

This is fascism at our door. https://t.co/sahloCJt25",AOC,9
336,2020-09-30 02:38:06+00:00,1311133187251359744,"This isn’t news, Kellyanne.

Our differences are exactly why I joined Biden’s Climate Unity Task Force - so we could set aside our differences &amp; figure out an aggressive climate plan to address the planetary crisis at our feet.

Trump doesn’t even believe climate change is real. https://t.co/Bj8SMD9Syf",AOC,9
337,2020-09-30 02:30:04+00:00,1311131168453132291,"When Republicans talk about the Green New Deal being 100 trillion dollars, please know they‘re doing that Dr. Evil thing where they shout random, escalating numbers to sound ominous.

See for yourself. It’s written so you don’t need a law degree to read: https://t.co/clcSqyQDqy",AOC,9
338,2020-09-30 01:56:30+00:00,1311122718042009600,Can we please stop calling it “the issue of race” when what we’re really discussing is “the issue of racism”,AOC,9
339,2020-09-30 01:52:00+00:00,1311121588314689536,@inkydojikko Thank you! 🙏🏽,AOC,9
340,2020-09-30 01:43:30+00:00,1311119448389156866,Someone call el chacal de la trompeta on Chris Wallace because this is very much an “y fuera” situation,AOC,9
341,2020-09-30 00:49:59+00:00,1311105978780340225,"One major promise that Trump *did* keep was to run the country like he ran his business.

Unfortunately for us that means incompetently, fraudulently, and rife with bigotry + corruption 💸 https://t.co/ibx8rzxlhF",AOC,9
342,2020-09-29 18:06:32+00:00,1311004449977053189,"The nerve of people who ask “how are you going to pay for it?” whenever we propose building advanced public education, healthcare, &amp; climate infrastructure yet defend a system where Trump pays $750 in taxes and Amazon pays none is beyond me.",AOC,9
343,2020-09-28 22:19:08+00:00,1310705627681914882,"You can learn more and take a deep dive on voting &amp; money in politics with @voxdotcom’s Whose Vote Counts, Explained: https://t.co/2wLxvAgw2U",AOC,9
344,2020-09-28 22:15:40+00:00,1310704758957764609,"Money doesn’t have to buy your vote.

Each time you look past the flood of TV commercials, scammy Facebook posts and angry mailers to verify the claims you see &amp; think critically, you help fight the corrupting tide of money in politics.

Here’s how ⬇️
https://t.co/TkHTr9zr7C",AOC,9
345,2020-09-28 01:18:40+00:00,1310388421286920193,"Last year Republicans blasted a firehose of hatred + vitriol my way because I treated myself to a $250 cut &amp; lowlights on my birthday.

Where’s the criticism of their idol spending $70k on hairstyling?

Oh, it’s nowhere because they’re spineless, misogynistic hypocrites? Got it. https://t.co/xCQGwW7EK5",AOC,9
346,2020-09-28 01:05:01+00:00,1310384989524185093,"In 2016 &amp; ‘17, I paid thousands of dollars a year in taxes *as a bartender.*

Trump paid $750.

He contributed less to funding our communities than waitresses &amp; undocumented immigrants.

Donald Trump has never cared for our country more than he cares for himself. A walking scam. https://t.co/VZChbp8htu",AOC,9
347,2020-09-25 15:08:23+00:00,1309510065163038720,"@alexbkane Hey there - this event and my involvement was presented to my team differently from how it’s now being promoted.

Thanks for pointing it out. Taking a look into this now.",AOC,9
348,2020-09-23 18:21:58+00:00,1308834006104969217,"@justinamash Thanks @justinamash, I know how seriously you take your service and restoring the integrity of our legislative process - means a lot.",AOC,9
349,2020-09-23 14:59:41+00:00,1308783097589178369,@jsidman @JoselitoHILL @playbookplus ...and it was lovely! 🍽,AOC,9
350,2020-09-23 00:59:04+00:00,1308571548958289920,Perhaps it’s the CEO of Wells Fargo who lacks the talent to recruit Black workers. https://t.co/CI7CRriU3i,AOC,9
351,2020-09-22 17:38:00+00:00,1308460551454982147,Some more information on the filibuster’s history for those interested: https://t.co/etSr7BZawO,AOC,9
352,2020-09-22 17:37:07+00:00,1308460331577028612,"Sen. Feinstein’s protection of the filibuster is unjust &amp; unacceptable.

The filibuster wasn’t made w/ purpose. It‘s the result of an accident in rulebook revision &amp; bloomed as a cherished tool of segregationists.

Now it empowers minority rule. That’s not “special,” it’s unjust. https://t.co/anKwCSbQWb",AOC,9
353,2020-09-22 16:55:14+00:00,1308449791215628290,"Congressional GOP have made one thing extremely clear:
To them, there are no rules.
There are no principles.
There is only power.

They are ruthless, and always have been in my lifetime.

Dems must recognize they cannot be reasoned with at present &amp; better adapt to that reality. https://t.co/DPq6xj61fF",AOC,9
354,2020-09-21 21:25:32+00:00,1308155423690764289,"Don’t worry Mrs. Greene, I completely understand why you need to swing + miss at my intellect to make yourself feel better.

You seem to have some trouble spelling your own insults correctly.

Next time try “single-handedly,” it’ll work better.

Good luck writing legislation! https://t.co/y33JXVfxDc",AOC,9
355,2020-09-21 00:31:34+00:00,1307839853510483968,"All our rights are on the line.

To protect them, everyday people must mobilize in unprecedented ways to keep the SCOTUS vacancy open &amp; win back the White House + Senate.

Meanwhile, the House &amp; Senate must consider using every procedural tool available to buy the country time. https://t.co/z9aGIHTBCz",AOC,9
356,2020-09-20 19:29:59+00:00,1307763958481387520,I ♥️ NY https://t.co/hSUbd6y8RH,AOC,9
357,2020-09-20 19:11:30+00:00,1307759305249226752,"I am voting early and in person.

What’s your voting plan?",AOC,9
358,2020-09-20 15:32:43+00:00,1307704248197668864,"3 Reasons the GOP want to take RBG’s Supreme Court seat:

1. To gut your healthcare
2. Take away your birth control &amp; control of your body
3. To further dismantle our civil rights https://t.co/ZIMXf8dVco",AOC,9
359,2020-09-19 18:05:20+00:00,1307380265933836288,"And after we work to command victory in November, I need folks to realize that there’s no going back to brunch.

We have a whole new world to build. We cannot accept going back to the way things were, &amp; that includes the Dem party. We must deliver transformative, material change. https://t.co/r7du2yOl2c",AOC,9
360,2020-09-19 17:59:43+00:00,1307378855804645376,"Here’s what we’re NOT gonna do: give up.

We don’t give up when people need us most. That’s not who we are.

Our democracy is at a faint heartbeat; it was broken even before Trump. But so long as we can save lives, I believe we have an obligation to do so as we build a new world. https://t.co/QBGqflpihC",AOC,9
361,2020-09-19 01:34:09+00:00,1307130830620430347,"You do not need to, nor should you, ignore your fears - there is plenty to be afraid of - but we have possibilities before us.

We can win, we can succeed, but we cannot do it alone. We will need the people.

We must get to work.
Everyone matters.
Everyone has something to give.",AOC,9
362,2020-09-19 01:17:25+00:00,1307126618977177601,"Our first, no 1 priority is to do everything possible to secure electoral college victory in Nov. 

This is the fight of and for our lives. That has always been true, &amp; it becomes more true each day.

Opponents of democracy need your resignation to succeed. Don’t give it to them.",AOC,9
363,2020-09-19 01:17:25+00:00,1307126618020892678,"Now is not the time for cynicism or hopelessness. There is and continues to be political possibility to preserve our democracy &amp; move forward.

It will require each &amp; every one of us, from the streets to the Senate, to grow in courage, strength, and strategy. But it is possible.",AOC,9
364,2020-09-19 01:17:25+00:00,1307126616435363842,"We have lost a giant in the history of our nation with the passing of Ruth Bader Ginsburg.

It is heartbreaking that in her final moments she was, as are many others, preoccupied with what would happen after her passing.

I want to make one thing clear: we can, and must, fight. https://t.co/QEDDFtSwmK",AOC,9
365,2020-09-18 21:03:46+00:00,1307062786212663296,"Believe me, I too wish that a little carbon tax here &amp;a little fuel efficiency there would solve this.

There was a time in the early 90s where those policies could’ve made an enormous difference. But our leadership failed &amp; ran out the clock. Now we need WWII-level mobilization.",AOC,9
366,2020-09-18 20:56:49+00:00,1307061034256158721,"It’s almost as if the climate crisis was punted for so long due to fossil fuel lobbyists &amp; weak political leadership that it‘s exploded to become so large + lethal that we now need a massive infrastructure &amp; jobs plan to decarbonize the economy on a rapid timeline

#GreenNewDeal https://t.co/Nda7IHdobw",AOC,9
367,2020-09-18 13:35:12+00:00,1306949898953207809,"Some days I wake up &amp; it seems there’s 500 GOP wannabes pitching themselves as the “anti-AOC.”

First of all, as Republicans y’all don’t have the range.

Secondly, most of you are just afraid to run against your actual Dem opponent. It’s lazy. Work harder. https://t.co/rMMQOSo3lG",AOC,9
368,2020-09-17 21:02:31+00:00,1306700082662854664,"NYC taxi drivers were targeted in an enormous predatory lending scheme for city-issued medallions, creating horrifying financial desperation that has cost lives.

Last year I questioned witnesses regarding the predatory lending crisis &amp; they agreed - this debt must be cancelled. https://t.co/YYHzhq6upR",AOC,9
369,2020-09-17 16:30:29+00:00,1306631623019032576,"Hey you!

You matter. You count.

And we need to count YOU to determine the next 10 years of school funding, elected representation, and so much more.

Please take 5 minutes right now to fill out your census and pass on to your friends: https://t.co/Yug5BgrWYg https://t.co/gbxjNMBq8j",AOC,9
370,2020-09-16 23:07:49+00:00,1306369226765107200,"💌 My @USPS stamp haul today:

1. Succulent Boutonniere stamp
2. Thank You gold foil stamps
3. Earth Day forever stamps https://t.co/ouYARyXmMw https://t.co/aVsCp5iBHV",AOC,9
371,2020-09-16 16:50:19+00:00,1306274227230781441,"Aggressive, overreaching wealth redistribution *does* happen in the United States, it just happens in the opposite direction conservatives scream about: our system takes money away from everyday people and siphons it towards the profanely wealthy. ⬇️ https://t.co/O4KqY3Z8Fz",AOC,9
372,2020-09-16 15:42:08+00:00,1306257065220997120,"It wasn’t just the right wing.

The reason I didn’t choose a more comfortable term for “targeting &amp; detaining groups largely by ethnicity w/o trial in camps w/ malnutrition, sexual assault, permanent psychological trauma + bodily harm” is bc we shouldn’t be comfortable about it. https://t.co/0A7zIgvdCg",AOC,9
373,2020-09-16 15:25:01+00:00,1306252759587532800,"Cannabis should be legalized &amp; records should be expunged ASAP.

It’s strange that the more conservative step of decriminalization is seen by some as too controversial or “risky.”

Each day we postpone is a day we let communities be ravaged &amp; profiled. It must end. #LegalizeIt https://t.co/axFMm1f3fT",AOC,9
374,2020-09-16 00:18:17+00:00,1306024574472138754,"It’s astounding that after a massive family separation operation, mass sexual assault of detainees, trapping immigrants in COVID-infected detention centers, and now reports of mass hysterectomies (which the US has done before), abolishing ICE is controversial.

Where’s the line?",AOC,9
375,2020-09-15 01:08:46+00:00,1305674891082035201,"The fact of the matter is the United States has engaged in a program of mass human rights violations targeting immigrants.

This includes mass child separation, systemic sexual assault of people in detention, kangaroo-court procedures, &amp; more.

Our country must atone for it all. https://t.co/KaacDaww5t",AOC,9
376,2020-09-03 23:49:45+00:00,1301668735640535043,"The HEROES Act the House passed months ago covers several (but not all) of these points.

GOP Senators, pledging allegiance to Mitch McConnell, have intentionally sat on this bill &amp; did nothing.

People are starving. Babies are sleeping on car floors. Where is the needed urgency?",AOC,9
377,2020-09-03 23:37:00+00:00,1301665527652380673,"Mass evictions could be prevented if Congress prioritized struggling people 1/2 as much as it prioritizes Wall St bailouts.

It’s never too late to help people w/:
- rent + mortgage relief
- 2nd stim check
- UI extension
- Emergency state &amp; local funding
- Expand Medicare
&amp; more https://t.co/1C8WbAkA89",AOC,9
378,2020-09-03 01:35:30+00:00,1301332962915553280,Remember when I said this over a year ago and it was treated as a highly controversial statement https://t.co/qydDKX8eT4,AOC,9
379,2020-09-03 01:23:40+00:00,1301329984875827201,"@AyannaPressley Can we talk about this collar jewelry!! The lip color! Are you glowing up without me?! 🤣 whew, I’m taking notes 📝",AOC,9
380,2020-09-03 01:19:40+00:00,1301328978779738112,.@AyannaPressley I believe you dropped this 👑💞 https://t.co/uRhe0j88H0,AOC,9
381,2020-09-02 18:47:28+00:00,1301230277306523649,"Ever notice how primary challenges from progressives are derided as “divisive” and “bad for the party,” yet folks are oddly silent about how the center/conservative wing of the party just spent millions trying to unseat me, Ilhan, Rashida, &amp; Ed Markey?

Funny how that works.",AOC,9
382,2020-09-02 17:44:23+00:00,1301214402788626434,"If the USPS is surprised we are issuing a subpoena, it’s because they weren’t listening.

I said directly in the hearing that if DeJoy didn’t quickly hand over documents, we should issue a subpoena.

They knew the consequences of stalling. Now, where‘s his unaltered calendar? https://t.co/raNrSytmz6",AOC,9
383,2020-09-02 02:40:33+00:00,1300986944680329217,"On a personal note, when I first got to Congress the reception I got in many spaces was v chilly.

Ed Markey wasn’t afraid. He offered his expertise &amp; partnership. He wasn’t scared of big policy &amp; didn’t use kid gloves.

It‘s great to watch him overcome the odds and win tonight. https://t.co/lFjlu4AUiQ",AOC,9
384,2020-09-02 02:28:26+00:00,1300983895631048704,"Congratulations @EdMarkey - yours is a victory for the progressive movement, for 21st century policy, and for the Green New Deal 🌎

THANK YOU to every single voter, supporter, organizer, grassroots donor, &amp; everyday person who helped make this happen. This win belongs to you 💚 https://t.co/pzzr8IAuH2",AOC,9
385,2020-09-01 18:33:31+00:00,1300864379433484288,"MA: Let’s run up the NUMBERS for @AyannaPressley’s re-election today!

She is one of the most gifted history makers, public servants, and policy minds that our country has today.

Let’s help her shatter turnout for #MA07 - get out your vote! 🗳 https://t.co/Xd5m4xB0Im",AOC,9
386,2020-09-01 17:50:37+00:00,1300853583810826240,"It’s not your age that counts - it’s the age of your ideas.
-
🌎🤳🏽Phonebank for @EdMarkey here: https://t.co/LzEYNAl0Dj https://t.co/0e4gaRqd8h",AOC,9
387,2020-09-01 16:50:38+00:00,1300838489248980994,"Massachusetts: You have one of the most progressive Senate delegations in the United States.

Today is the day to protect it &amp; champion a Green New Deal👷🏼‍♂️🌎👩🏾‍🌾

🗳 VOTE @EdMarkey for US Senate 🗳 
#GreenNewDealmaker
https://t.co/E1ajyqEtiM",AOC,9
388,2020-08-27 21:43:48+00:00,1299100324112691200,@RepDennyHeck @FSCDems Thank you @RepDennyHeck! It’s been wonderful working on FSC with you.,AOC,8
389,2020-08-27 04:45:26+00:00,1298844043900645378,"I know there’s a lot going on, but please, please pay attn to the path of Hurricane Laura.

Get yourself &amp; your family to safety now if evacuation orders cover your area.

This hurricane is on a devastating path. The arriving storm surge is being deemed “unsurvivable” by @NWSNHC. https://t.co/7ILS03Hhtb",AOC,8
390,2020-08-27 04:32:52+00:00,1298840881634533377,"(And btw - if they give a substantive answer to open a conversation, great! But words matter a great deal in moments like these, and we shouldn’t simply repeat them without giving real thought to understanding why)",AOC,8
391,2020-08-27 04:29:35+00:00,1298840055998345217,"For media outlets and journalists choosing to use the word “boycott” over “strike,” we should ask them to explain why.",AOC,8
392,2020-08-27 04:23:17+00:00,1298838471906193408,"Your cover title is wrong.

You need to change it to STRIKE. https://t.co/zur1HmkEHy",AOC,8
393,2020-08-27 04:08:06+00:00,1298834651427962880,"NBA players are courageously on strike (withholding labor), NOT boycotting (withholding their $ /purchase). The diff is important bc it shows their power as *workers.*

The courage this takes is profound. WNBA organizing in this moment MUST be recognized too. #StrikeForBlackLives https://t.co/QfsJAHLVLx",AOC,8
394,2020-08-25 17:33:20+00:00,1298312517765087232,".@NydiaVelazquez, the first mujer Boricua in the House, &amp; I co-wrote this piece about PR political status if you’d like to read more.

Very grateful for her leadership 🇵🇷 ⬇️
https://t.co/PHFj49LSW9",AOC,8
395,2020-08-25 17:28:48+00:00,1298311379305132032,"Say it with me: the issue of DC &amp; Puerto Rico statehood are not 👏🏽 the 👏🏽 same.👏🏽

PR is a colony of the United States.

Justice isn’t the colonizing country deciding fate for the colonized. It is the people’s decision.

The word is self-determination, not statehood. ¡Gracias! 🇵🇷 https://t.co/Mt5jPET31w",AOC,8
396,2020-08-25 14:36:58+00:00,1298268134944567306,"@KaleighRogers Normally I would agree, but this instance went far, far beyond a tweet - the article, headline, etc repeated the frame and reposted across multiple social networks and their own website SEO",AOC,8
397,2020-08-25 14:27:36+00:00,1298265777447907338,@RepBrendanBoyle Thanks @RepBrendanBoyle!,AOC,8
398,2020-08-25 13:23:18+00:00,1298249597081522176,"The woman the GOP picked as their “proud” Latina to tout “immigrant experience” didn’t seem to know that Puerto Rico is already part of the United States.

It’s quite on message, bc it reflects their belief that Latinos aren’t real citizens, even when we are Native descendants. https://t.co/I7iU3yEGT0",AOC,8
399,2020-08-25 03:35:23+00:00,1298101642034913283,"Here is my new mascot proposal:

Progressives take elephants from Republicans, bc they are compassionate, empathetic creatures w nuanced social structures. 

General Dems can keep Donkeys if desired - we can unite under that tent.

Republicans are Honey Badgers",AOC,8
400,2020-08-25 03:10:34+00:00,1298095397206982656,Honestly elephants deserve so much better than to be a mascot for this,AOC,8
401,2020-08-25 03:07:31+00:00,1298094626419675136,"GOP 2020: “We have no vision, no values, and no beliefs.” 🇺🇸 https://t.co/23eDG92jNe",AOC,8
402,2020-08-24 23:28:26+00:00,1298039492612431875,Want to learn a bit about how I prep for hearings? Check out my IG stories 🤗 https://t.co/Tmr2WckLfd,AOC,8
403,2020-08-24 23:11:09+00:00,1298035146621411335,@jilly_peppa 💞,AOC,8
404,2020-08-24 23:09:53+00:00,1298034824410783745,@disabledfoodie @RBReich I got you! 💪🏽💜,AOC,8
405,2020-08-24 21:23:25+00:00,1298008033063313412,(📸: Kennedi Carter),AOC,8
406,2020-08-24 21:21:41+00:00,1298007596301987845,"These women are my lifeline. I wouldn’t have been able to survive this first term without their sisterhood.

Thank you @VanityFair for giving us &amp; 22 activists space to champion Black maternal health, housing, civil rights and economic justice for all. https://t.co/OaE9eySCnh https://t.co/b1RWNeNIgg",AOC,8
